Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
AZE;Αζερμπαϊτζάν;2020-44;;6485;69;;;;;;;7,0
AZE;Αζερμπαϊτζάν;2020-45;;8967;100;;;;;;;10,0
AZE;Αζερμπαϊτζάν;2020-46;;10277;127;;;;;;;13,0
AZE;Αζερμπαϊτζάν;2020-47;;17406;164;;;;;;;16,0
AZE;Αζερμπαϊτζάν;2020-48;;25101;230;;;;;;;23,0
AZE;Αζερμπαϊτζάν;2020-49;;28484;271;;;;;;;27,0
AZE;Αζερμπαϊτζάν;2020-50;;29195;290;;;;;;;29,0
AZE;Αζερμπαϊτζάν;2020-51;;26214;288;;;;;;;28,0
AZE;Αζερμπαϊτζάν;2020-52;;13395;328;;;;;;;32,0
AZE;Αζερμπαϊτζάν;2020-53;;4782;195;;;;;;;19,0
AZE;Αζερμπαϊτζάν;2021-01;;4562;193;;;;;;;19,0
AZE;Αζερμπαϊτζάν;2021-02;;2564;96;;;;;;;9,0
AZE;Αζερμπαϊτζάν;2021-03;;1641;71;;;;;;;7,0
AZE;Αζερμπαϊτζάν;2021-04;;1187;39;;;;;;;4,0
AZE;Αζερμπαϊτζάν;2021-05;;935;26;;;;;;;3,0
AZE;Αζερμπαϊτζάν;2021-06;;1043;25;;;;;;;2,0
AZE;Αζερμπαϊτζάν;2021-07;;1004;19;;;;;;;2,0
AZE;Αζερμπαϊτζάν;2021-08;;1461;21;;;;;;;2,0
AZE;Αζερμπαϊτζάν;2021-09;;2301;24;;;;;;;2,0
AZE;Αζερμπαϊτζάν;2021-10;;3332;35;;;;;;;3,0
AZE;Αζερμπαϊτζάν;2021-11;;6679;84;;;;;;;8,0
AZE;Αζερμπαϊτζάν;2021-12;;10356;147;;;;;;;14,0
AZE;Αζερμπαϊτζάν;2021-13;;14504;198;;;;;;;20,0
AZE;Αζερμπαϊτζάν;2021-14;;15310;233;;;;;;;23,0
AZE;Αζερμπαϊτζάν;2021-15;;14517;225;;;;;;;22,0
AZE;Αζερμπαϊτζάν;2021-16;;12151;233;;;;;;;23,0
AZE;Αζερμπαϊτζάν;2021-17;3253878;7986;178;;;;;31,83;0,26;18,0
AZE;Αζερμπαϊτζάν;2021-18;77107;5289;118;;;;;0,75;6,92;12,0
AZE;Αζερμπαϊτζάν;2021-19;53068;3182;94;;;;;0,52;5,89;9,0
AZE;Αζερμπαϊτζάν;2021-20;61980;2185;68;;;;;0,61;4,21;7,0
AZE;Αζερμπαϊτζάν;2021-21;57606;1410;47;;;;;0,56;2,45;5,0
AZE;Αζερμπαϊτζάν;2021-22;56312;851;34;;;;;0,55;1,51;3,0
AZE;Αζερμπαϊτζάν;2021-23;55159;456;12;;;;;0,54;0,83;1,0
AZE;Αζερμπαϊτζάν;2021-24;60752;322;9;;;;;0,59;0,53;1,0
AZE;Αζερμπαϊτζάν;2021-25;52850;343;6;;;;;0,52;0,65;1,0
AZE;Αζερμπαϊτζάν;2021-26;58377;581;10;;;;;0,57;1;1,0
AZE;Αζερμπαϊτζάν;2021-27;65191;837;6;;;;;0,64;1,28;1,0
AZE;Αζερμπαϊτζάν;2021-28;62539;1332;10;;;;;0,61;1,89;1,0
AZE;Αζερμπαϊτζάν;2021-29;28749;1857;12;;;;;0,28;6,97;1,0
AZE;Αζερμπαϊτζάν;2021-30;70505;4077;21;;;;;0,69;5,78;2,0
AZE;Αζερμπαϊτζάν;2021-31;102695;7305;36;;;;;1;7,11;4,0
AZE;Αζερμπαϊτζάν;2021-32;61340;16177;90;;;;;0,6;26,37;9,0
AZE;Αζερμπαϊτζάν;2021-33;107775;23504;155;;;;;1,05;21,81;15,0
AZE;Αζερμπαϊτζάν;2021-34;145170;26490;245;;;;;1,42;18,25;24,0
AZE;Αζερμπαϊτζάν;2021-35;120467;24876;289;;;;;1,18;20,65;29,0
AZE;Αζερμπαϊτζάν;2021-36;101476;17220;261;;;;;0,99;11,99;26,0
AZE;Αζερμπαϊτζάν;2021-37;91165;12627;202;;;;;0,89;13,3;20,0
AZE;Αζερμπαϊτζάν;2021-38;86177;8124;152;;;;;0,84;15,86;15,0
AZE;Αζερμπαϊτζάν;2021-39;61789;5535;127;;;;;0,6;8,33;13,0
AZE;Αζερμπαϊτζάν;2021-40;66185;5801;80;;;;;0,65;9,36;8,0
AZE;Αζερμπαϊτζάν;2021-41;74243;10028;101;;;;;0,73;13,51;10,0
AZE;Αζερμπαϊτζάν;2021-42;75743;14118;129;;;;;0,74;18,64;13,0
AZE;Αζερμπαϊτζάν;2021-43;87238;15045;180;;;;;0,85;17,25;18,0
AZE;Αζερμπαϊτζάν;2021-44;88680;15911;195;;;;;0,87;17,94;19,0
AZE;Αζερμπαϊτζάν;2021-45;37001;13572;176;;;;;0,36;36,68;17,0
AZE;Αζερμπαϊτζάν;2021-46;96952;13121;179;;;;;0,95;13,53;18,0
AZE;Αζερμπαϊτζάν;2021-47;79550;11809;183;;;;;0,78;14,84;18,0
AZE;Αζερμπαϊτζάν;2021-48;105054;10605;160;;;;;1,03;10,09;16,0
AZE;Αζερμπαϊτζάν;2021-49;80483;8092;121;;;;;0,79;10,05;12,0
AZE;Αζερμπαϊτζάν;2021-50;67348;5838;111;;;;;0,66;8,67;11,0
AZE;Αζερμπαϊτζάν;2021-52;65393;NA;NA;;;;;0,64;4,66;0,0
AZE;Αζερμπαϊτζάν;2022-01;65169;3884;82;;;;;0,64;5,46;8,0
AZE;Αζερμπαϊτζάν;2022-02;20079;4163;64;;;;;0,2;22,37;6,0
AZE;Αζερμπαϊτζάν;2022-03;77233;8005;89;;;;;0,76;10,36;9,0
AZE;Αζερμπαϊτζάν;2022-04;103574;22553;110;;;;;1,01;21,77;11,0
AZE;Αζερμπαϊτζάν;2022-05;129743;42370;151;;;;;1,27;32,66;15,0
AZE;Αζερμπαϊτζάν;2022-06;119577;46515;179;;;;;1,17;38,9;18,0
AZE;Αζερμπαϊτζάν;2022-07;61037;29225;185;;;;;0,6;47,88;18,0
AZE;Αζερμπαϊτζάν;2022-08;91591;10907;165;;;;;0,9;11,91;16,0
AZE;Αζερμπαϊτζάν;2022-09;52214;4031;118;;;;;0,51;7,72;12,0
AZE;Αζερμπαϊτζάν;2022-10;32001;1435;93;;;;;0,31;4,48;9,0
AZE;Αζερμπαϊτζάν;2022-11;33227;715;45;;;;;0,33;2,15;4,0
AZE;Αζερμπαϊτζάν;2022-12;8242;268;25;;;;;0,08;3,25;2,0
AZE;Αζερμπαϊτζάν;2022-13;39675;311;16;;;;;0,39;0,78;2,0
BEL;Βέλγιο;2020-01;;0;0;;;;;;;0,0
BEL;Βέλγιο;2020-02;;0;0;;;;;;;0,0
BEL;Βέλγιο;2020-03;;0;0;;;;;;;0,0
BEL;Βέλγιο;2020-04;;0;0;;;;;;;0,0
BEL;Βέλγιο;2020-05;;2;0;;;;;;;0,0
BEL;Βέλγιο;2020-06;;0;0;;;;;;;0,0
BEL;Βέλγιο;2020-07;;0;0;;;;;;;0,0
BEL;Βέλγιο;2020-08;;0;0;;;;;;;0,0
BEL;Βέλγιο;2020-09;82;0;0;;;;;0;0;0,0
BEL;Βέλγιο;2020-10;4406;0;0;;;;;0;0;0,0
BEL;Βέλγιο;2020-11;9924;3678;0;1524,0;;13,2263652490271;;0;0;0,0
BEL;Βέλγιο;2020-12;17066;3673;195;1499,0;;13,009397315152;;0;0;17,0
BEL;Βέλγιο;2020-13;27141;8130;783;3499,0;;30,3668320251613;;0;0;68,0
BEL;Βέλγιο;2020-14;38426;9694;1584;3571,0;;30,9916996747217;;0;0;137,0
BEL;Βέλγιο;2020-15;53517;11175;1976;2830,0;;24,5607701146632;;0;0;171,0
BEL;Βέλγιο;2020-16;65399;7963;1666;1925,0;;16,706530908384;;0;0;145,0
BEL;Βέλγιο;2020-17;105901;5703;1186;1420,0;;12,3237786441066;;0;0;103,0
BEL;Βέλγιο;2020-18;138836;3095;696;910,0;;7,89763279305425;;0;0;60,0
BEL;Βέλγιο;2020-19;146708;3051;533;664,0;;5,7626683237231;;0;0;46,0
BEL;Βέλγιο;2020-20;120385;2071;312;443,0;;3,84467178826707;;0;0;27,0
BEL;Βέλγιο;2020-21;85575;1510;231;375,0;;3,25451900812675;;0;0;20,0
BEL;Βέλγιο;2020-22;87209;1144;161;255,0;;2,21307292552619;;0;0;14,0
BEL;Βέλγιο;2020-23;75991;847;109;198,0;;1,71838603629092;;0;0;9,0
BEL;Βέλγιο;2020-24;86874;671;57;147,0;;1,27577145118569;;0;0;5,0
BEL;Βέλγιο;2020-25;88901;668;40;130,0;;1,12823325615061;;0;0;3,0
BEL;Βέλγιο;2020-26;93868;607;40;104,0;;0,902586604920486;;0;0;3,0
BEL;Βέλγιο;2020-27;85012;637;24;82,0;;0,711654823110383;;0;0;2,0
BEL;Βέλγιο;2020-28;77973;704;11;71,0;;0,616188932205332;;0;0;1,0
BEL;Βέλγιο;2020-29;86865;1385;18;107,0;;0,9286227569855;;0;0;2,0
BEL;Βέλγιο;2020-30;99622;2489;14;153,0;;1,32784375531571;;0;0;1,0
BEL;Βέλγιο;2020-31;145338;3759;21;211,0;;1,83120936190599;;0;0;2,0
BEL;Βέλγιο;2020-32;141302;4340;33;226,0;;1,96139012223106;;0;0;3,0
BEL;Βέλγιο;2020-33;127215;3751;74;279,0;;2,4213621420463;;0;0;6,0
BEL;Βέλγιο;2020-34;137022;3453;41;200,0;;1,73574347100093;;0;0;4,0
BEL;Βέλγιο;2020-35;145319;3121;24;112,0;;0,972016343760523;;0;0;2,0
BEL;Βέλγιο;2020-36;159252;3655;18;140,0;;1,21502042970065;;0;0;2,0
BEL;Βέλγιο;2020-37;213854;6158;17;228,0;;1,97874755694106;;0;0;1,0
BEL;Βέλγιο;2020-38;251200;10108;27;345,0;;2,99415748747661;;0;0;2,0
BEL;Βέλγιο;2020-39;256649;11274;39;483,0;;4,19182048246726;;0;0;3,0
BEL;Βέλγιο;2020-40;259284;18895;82;589,0;;5,11176452209775;;0;0;7,0
BEL;Βέλγιο;2020-41;309616;38852;140;937,0;;8,13195816163937;;0;0;12,0
BEL;Βέλγιο;2020-42;418567;72232;238;1849,0;;16,0469483894036;;0;0;21,0
BEL;Βέλγιο;2020-43;467257;105383;505;3415,0;;29,6378197673409;;0;0;44,0
BEL;Βέλγιο;2020-44;416375;99584;1060;4732,0;;41,0676905238821;;0;0;92,0
BEL;Βέλγιο;2020-45;259546;54006;1435;4300,0;;37,3184846265201;;0;0;125,0
BEL;Βέλγιο;2020-46;199500;33967;1336;3332,0;;28,9174862268756;;0;0;116,0
BEL;Βέλγιο;2020-47;200292;22312;1131;2185,0;;18,9629974206852;;0;0;98,0
BEL;Βέλγιο;2020-48;205086;16261;882;1666,0;;14,4587431134378;;0;0;77,0
BEL;Βέλγιο;2020-49;209927;15289;700;1361,0;;11,8117343201614;;0;0;61,0
BEL;Βέλγιο;2020-50;234165;16840;665;1310,0;;11,3691197350561;;0;0;58,0
BEL;Βέλγιο;2020-51;270716;17714;654;1291,0;;11,204224105311;;0;0;57,0
BEL;Βέλγιο;2020-52;206608;12607;536;1163,0;;10,0933482838704;;0;0;47,0
BEL;Βέλγιο;2020-53;180686;8976;454;662,0;;5,74531088901309;;0;0;39,0
BEL;Βέλγιο;2021-01;308891;13692;386;923,0;;8,01045611866931;;0;0;33,0
BEL;Βέλγιο;2021-02;307162;13093;342;840,0;;7,29012257820392;;0;0;30,0
BEL;Βέλγιο;2021-03;312018;14641;373;991,0;;8,60060889880963;;0;0;32,0
BEL;Βέλγιο;2021-04;354286;16375;293;837,0;;7,26408642613891;;0;0;25,0
BEL;Βέλγιο;2021-05;348328;14892;297;928,0;;8,05384970544433;;0;0;26,0
BEL;Βέλγιο;2021-06;299526;12527;279;834,0;;7,23805027407389;;0;0;24,0
BEL;Βέλγιο;2021-07;266185;15361;210;837,0;;7,26408642613891;;0;0;18,0
BEL;Βέλγιο;2021-08;288336;16648;170;1049,0;;9,1039745053999;;0;0;15,0
BEL;Βέλγιο;2021-09;309353;16429;171;1021,0;;8,86097041945977;;0;0;15,0
BEL;Βέλγιο;2021-10;340088;21255;171;1132,0;;9,82430804586529;;0;0;15,0
BEL;Βέλγιο;2021-11;416389;29329;178;1383,0;;12,0026661019715;;0;0;15,0
BEL;Βέλγιο;2021-12;481533;33998;188;1693,0;;14,6930684820229;;0;0;16,0
BEL;Βέλγιο;2021-13;415163;29873;256;1843,0;;15,9948760852736;;0;0;22,0
BEL;Βέλγιο;2021-14;285086;24193;286;1780,0;;15,4481168919083;;0;0;25,0
BEL;Βέλγιο;2021-15;282774;24371;262;1643,0;;14,2591326142727;;0;0;23,0
BEL;Βέλγιο;2021-16;311363;24423;273;1600,0;;13,8859477680075;;0;0;24,0
BEL;Βέλγιο;2021-17;332183;20783;254;1350,0;;11,7162684292563;;0;0;22,0
BEL;Βέλγιο;2021-18;370831;20975;255;1139,0;;9,88505906735032;;0;0;22,0
BEL;Βέλγιο;2021-19;295024;14649;140;967,0;;8,39231968228951;;0;0;12,0
BEL;Βέλγιο;2021-20;356604;16999;129;830,0;;7,20333540465388;;0;0;11,0
BEL;Βέλγιο;2021-21;308380;12179;98;611,0;;5,30269630390785;;0;0;9,0
BEL;Βέλγιο;2021-22;312203;9065;84;500,0;;4,33935867750233;;0;0;7,0
BEL;Βέλγιο;2021-23;278678;5261;50;345,0;;2,99415748747661;;0;0;4,0
BEL;Βέλγιο;2021-24;273758;3006;41;235,0;;2,0394985784261;;0;0;4,0
BEL;Βέλγιο;2021-25;294738;2416;23;161,0;;1,39727349415575;;0;0;2,0
BEL;Βέλγιο;2021-26;452888;4070;20;109,0;;0,945980191695509;;0;0;2,0
BEL;Βέλγιο;2021-27;427096;7513;10;118,0;;1,02408864789055;;0;0;1,0
BEL;Βέλγιο;2021-28;502895;9541;7;169,0;;1,46670323299579;;0;0;1,0
BEL;Βέλγιο;2021-29;421892;10388;11;201,0;;1,74442218835594;;0;0;1,0
BEL;Βέλγιο;2021-30;383775;11283;21;251,0;;2,17835805610617;;0;0;2,0
BEL;Βέλγιο;2021-31;351933;12242;23;303,0;;2,62965135856641;;0;0;2,0
BEL;Βέλγιο;2021-32;351721;13352;22;384,0;;3,33262746432179;;0;0;2,0
BEL;Βέλγιο;2021-33;306497;13831;41;412,0;;3,57563155026192;;0;0;4,0
BEL;Βέλγιο;2021-34;286707;14116;32;421,0;;3,65374000645697;;0;0;3,0
BEL;Βέλγιο;2021-35;282174;13761;40;483,0;;4,19182048246726;;0;0;3,0
BEL;Βέλγιο;2021-36;299115;13760;48;426,0;;3,69713359323199;;0;0;4,0
BEL;Βέλγιο;2021-37;330683;14475;39;430,0;;3,73184846265201;;0;0;3,0
BEL;Βέλγιο;2021-38;332508;13647;54;355,0;;3,08094466102666;;0;0;5,0
BEL;Βέλγιο;2021-39;310603;13316;56;426,0;;3,69713359323199;;0;0;5,0
BEL;Βέλγιο;2021-40;312858;14922;62;391,0;;3,39337848580683;;0;0;5,0
BEL;Βέλγιο;2021-41;352016;22871;91;485,0;;4,20917791717726;;0;0;8,0
BEL;Βέλγιο;2021-42;469816;40000;108;774,0;;6,71732723277361;;0;0;9,0
BEL;Βέλγιο;2021-43;594409;54823;149;1072,0;;9,30358500456501;;0;0;13,0
BEL;Βέλγιο;2021-44;523154;57829;153;1242,0;;10,7789669549158;;0;0;13,0
BEL;Βέλγιο;2021-45;566798;73690;196;1622,0;;14,0768795498176;;0;0;17,0
BEL;Βέλγιο;2021-46;757668;113029;260;1967,0;;17,0710370372942;;0;0;23,0
BEL;Βέλγιο;2021-47;837485;125774;297;2197,0;;19,0671420289453;;0;0;26,0
BEL;Βέλγιο;2021-48;765361;117316;350;2174,0;;18,8675315297802;;0;0;30,0
BEL;Βέλγιο;2021-49;625500;88873;310;1908,0;;16,5589927133489;;0;0;27,0
BEL;Βέλγιο;2021-50;511854;57114;250;1375,0;;11,9332363631314;;0;0;22,0
BEL;Βέλγιο;2021-51;447956;45149;218;996,0;;8,64400248558465;;0;0;19,0
BEL;Βέλγιο;2021-52;469349;77857;155;1037,0;;8,99982989713984;;0;0;13,0
BEL;Βέλγιο;2022-01;606009;155845;130;1285,0;;11,152151801181;;0;0;11,0
BEL;Βέλγιο;2022-02;605323;198798;139;1400,0;;12,1502042970065;;0;0;12,0
BEL;Βέλγιο;2022-03;811478;351668;176;2068,0;;17,9475874901497;;0;0;15,0
BEL;Βέλγιο;2022-04;774905;318832;231;2523,0;;21,8964038866768;;0;0;20,0
BEL;Βέλγιο;2022-05;532712;185887;301;2444,0;;21,2107852156314;;0;0;26,0
BEL;Βέλγιο;2022-06;375670;101710;321;1958,0;;16,9929285810991;;0;0;28,0
BEL;Βέλγιο;2022-07;302805;63150;269;1468,0;;12,7403570771469;;0;0;23,0
BEL;Βέλγιο;2022-08;263693;44797;161;1051,0;;9,12133194010991;;0;0;14,0
BEL;Βέλγιο;2022-09;228311;44567;117;985,0;;8,5485365946796;;0;0;10,0
BEL;Βέλγιο;2022-10;243766;57179;138;1024,0;;8,88700657152478;;0;0;12,0
BEL;Βέλγιο;2022-11;268493;71872;132;1226,0;;10,6401074772357;;0;0;11,0
BEL;Βέλγιο;2022-12;270246;78502;156;1418,0;;12,3064212093966;;0;0;14,0
BEL;Βέλγιο;2022-13;271179;69663;147;1535,0;;13,3218311399322;;0;0;13,0
BGR;Βουλγαρία;2020-01;23370;0;0;;;;;0;0;0,0
BGR;Βουλγαρία;2020-02;;0;0;;;;;;;0,0
BGR;Βουλγαρία;2020-03;;0;0;;;;;;;0,0
BGR;Βουλγαρία;2020-04;;0;0;;;;;;;0,0
BGR;Βουλγαρία;2020-05;;0;0;;;;;;;0,0
BGR;Βουλγαρία;2020-06;;0;0;;;;;;;0,0
BGR;Βουλγαρία;2020-07;;0;0;;;;;;;0,0
BGR;Βουλγαρία;2020-08;;0;0;;;;;;;0,0
BGR;Βουλγαρία;2020-09;;0;0;;;;;;;0,0
BGR;Βουλγαρία;2020-10;;4;0;;;;;;;0,0
BGR;Βουλγαρία;2020-11;;47;2;;;;;;;0,0
BGR;Βουλγαρία;2020-12;;134;1;;;;;;;0,0
BGR;Βουλγαρία;2020-13;;161;5;;;;;;;1,0
BGR;Βουλγαρία;2020-14;;185;12;;;;;;;2,0
BGR;Βουλγαρία;2020-15;;144;9;;;;;;;1,0
BGR;Βουλγαρία;2020-16;;219;13;;;;;;;2,0
BGR;Βουλγαρία;2020-17;;406;14;;;;;;;2,0
BGR;Βουλγαρία;2020-18;;318;17;;;;;;;2,0
BGR;Βουλγαρία;2020-19;;347;18;;;;;;;3,0
BGR;Βουλγαρία;2020-20;;246;17;;;;;;;2,0
BGR;Βουλγαρία;2020-21;;216;22;;;;;;;3,0
BGR;Βουλγαρία;2020-22;;86;10;;;;;;;1,0
BGR;Βουλγαρία;2020-23;;198;20;;;;;;;3,0
BGR;Βουλγαρία;2020-24;13175;555;12;;;;;0;0;2,0
BGR;Βουλγαρία;2020-25;13137;606;27;;;;;0;0;4,0
BGR;Βουλγαρία;2020-26;16357;753;17;;;;;0;0;2,0
BGR;Βουλγαρία;2020-27;20082;1052;25;;;;;0;0;4,0
BGR;Βουλγαρία;2020-28;22483;1498;26;;;;;0;0;4,0
BGR;Βουλγαρία;2020-29;28230;1463;32;;;;;0;0;5,0
BGR;Βουλγαρία;2020-30;32426;1674;39;;;;;0;0;6,0
BGR;Βουλγαρία;2020-31;35208;1524;47;;;;;0;0;7,0
BGR;Βουλγαρία;2020-32;32536;1507;60;;;;;0;0;9,0
BGR;Βουλγαρία;2020-33;29994;990;50;;;;;0;0;7,0
BGR;Βουλγαρία;2020-34;34968;894;50;;;;;0;0;7,0
BGR;Βουλγαρία;2020-35;34715;937;60;;;;;0;0;9,0
BGR;Βουλγαρία;2020-36;36540;886;66;;;;;0;0;9,0
BGR;Βουλγαρία;2020-37;23980;841;46;;;;;0;0;7,0
BGR;Βουλγαρία;2020-38;28047;928;38;;;;;0;0;5,0
BGR;Βουλγαρία;2020-39;23428;1178;34;;;;;0;0;5,0
BGR;Βουλγαρία;2020-40;26590;1521;52;;;;;0;0;7,0
BGR;Βουλγαρία;2020-41;30015;2801;50;;;;;0;0;7,0
BGR;Βουλγαρία;2020-42;35596;4789;77;;;;;0;0;11,0
BGR;Βουλγαρία;2020-43;52193;8454;116;;;;;0;0;17,0
BGR;Βουλγαρία;2020-44;62357;15282;195;;;;;0;0;28,0
BGR;Βουλγαρία;2020-45;71318;21641;353;;;;;0;0;51,0
BGR;Βουλγαρία;2020-46;60623;22950;459;;;;;0;0;66,0
BGR;Βουλγαρία;2020-47;58036;23262;729;;;;;0;0;105,0
BGR;Βουλγαρία;2020-48;52525;21050;929;;;;;0;0;134,0
BGR;Βουλγαρία;2020-49;50922;19097;980;;;;;0;0;141,0
BGR;Βουλγαρία;2020-50;47441;18108;897;;;;;0;0;129,0
BGR;Βουλγαρία;2020-51;38010;12077;925;;;;;0;0;133,0
BGR;Βουλγαρία;2020-52;26986;6355;572;;;;;0;0;82,0
BGR;Βουλγαρία;2020-53;32509;5496;521;;;;;0;0;75,0
BGR;Βουλγαρία;2021-01;37300;5526;453;;;;;0;0;65,0
BGR;Βουλγαρία;2021-02;47576;3330;377;;;;;0;0;54,0
BGR;Βουλγαρία;2021-03;47075;2960;337;;;;;0;0;48,0
BGR;Βουλγαρία;2021-04;74094;3922;217;;;;;0;0;31,0
BGR;Βουλγαρία;2021-05;63603;4934;283;;;;;0;0;41,0
BGR;Βουλγαρία;2021-06;67209;5964;297;;;;;0;0;43,0
BGR;Βουλγαρία;2021-07;66017;6923;231;;;;;0;0;33,0
BGR;Βουλγαρία;2021-08;76397;10267;328;;;;;0;0;47,0
BGR;Βουλγαρία;2021-09;78971;13105;426;;;;;0;0;61,0
BGR;Βουλγαρία;2021-10;95963;18067;641;;;;;0;0;92,0
BGR;Βουλγαρία;2021-11;108523;24602;732;;;;;0;0;105,0
BGR;Βουλγαρία;2021-12;108619;25290;684;;;;;0;0;98,0
BGR;Βουλγαρία;2021-13;111672;24489;857;;;;;0;0;123,0
BGR;Βουλγαρία;2021-14;100794;19272;844;;;;;0;0;121,0
BGR;Βουλγαρία;2021-15;90806;14432;787;;;;;0;0;113,0
BGR;Βουλγαρία;2021-16;84415;11137;721;;;;;0;0;104,0
BGR;Βουλγαρία;2021-17;83755;7746;585;;;;;0;0;84,0
BGR;Βουλγαρία;2021-18;59307;5115;458;;;;;0;0;66,0
BGR;Βουλγαρία;2021-19;79195;4080;348;;;;;0;0;50,0
BGR;Βουλγαρία;2021-20;79276;2524;237;;;;;0;0;34,0
BGR;Βουλγαρία;2021-21;73497;1656;170;;;;;0;0;24,0
BGR;Βουλγαρία;2021-22;82558;1205;156;;;;;0;0;22,0
BGR;Βουλγαρία;2021-23;79994;868;85;;;;;0;0;12,0
BGR;Βουλγαρία;2021-24;83580;711;91;;;;;0;0;13,0
BGR;Βουλγαρία;2021-25;76837;510;38;;;;;0;0;5,0
BGR;Βουλγαρία;2021-26;93462;519;57;;;;;0;0;8,0
BGR;Βουλγαρία;2021-27;88984;412;56;;;;;0;0;8,0
BGR;Βουλγαρία;2021-28;93106;484;29;;;;;0;0;4,0
BGR;Βουλγαρία;2021-29;98408;699;24;;;;;0;0;3,0
BGR;Βουλγαρία;2021-30;111907;1425;20;;;;;0;0;3,0
BGR;Βουλγαρία;2021-31;120672;2819;39;;;;;0;0;6,0
BGR;Βουλγαρία;2021-32;121914;5089;87;;;;;0;0;13,0
BGR;Βουλγαρία;2021-33;140869;7949;128;;;;;0;0;18,0
BGR;Βουλγαρία;2021-34;151178;10237;238;;;;;0;0;34,0
BGR;Βουλγαρία;2021-35;160428;10397;378;;;;;0;0;54,0
BGR;Βουλγαρία;2021-36;140738;9290;386;;;;;0;0;56,0
BGR;Βουλγαρία;2021-37;137111;10893;516;;;;;0;0;74,0
BGR;Βουλγαρία;2021-38;116967;10637;464;;;;;0;0;67,0
BGR;Βουλγαρία;2021-39;126527;13116;546;;;;;0;0;79,0
BGR;Βουλγαρία;2021-40;119870;14760;621;;;;;0;0;89,0
BGR;Βουλγαρία;2021-41;121522;19378;615;;;;;0;0;88,0
BGR;Βουλγαρία;2021-42;183232;28454;802;;;;;0;0;115,0
BGR;Βουλγαρία;2021-43;289399;32962;885;;;;;0;0;127,0
BGR;Βουλγαρία;2021-44;277408;30471;1087;;;;;0;0;156,0
BGR;Βουλγαρία;2021-45;238007;23313;1186;;;;;0;0;171,0
BGR;Βουλγαρία;2021-46;217358;17736;989;;;;;0;0;142,0
BGR;Βουλγαρία;2021-47;211222;16073;863;;;;;0;0;124,0
BGR;Βουλγαρία;2021-48;189341;13826;762;;;;;0;0;110,0
BGR;Βουλγαρία;2021-49;205048;11702;681;;;;;0;0;98,0
BGR;Βουλγαρία;2021-50;210492;10181;561;;;;;0;0;81,0
BGR;Βουλγαρία;2021-51;185198;9545;481;;;;;0;0;69,0
BGR;Βουλγαρία;2021-52;168842;14302;455;;;;;0;0;65,0
BGR;Βουλγαρία;2022-01;235052;30517;533;;;;;0;0;77,0
BGR;Βουλγαρία;2022-02;231160;39528;526;;;;;0;0;76,0
BGR;Βουλγαρία;2022-03;257061;59152;594;;;;;0;0;85,0
BGR;Βουλγαρία;2022-04;244062;61831;485;;;;;0;0;70,0
BGR;Βουλγαρία;2022-05;232202;54043;607;;;;;0;0;87,0
BGR;Βουλγαρία;2022-06;194030;42030;631;;;;;0;0;91,0
BGR;Βουλγαρία;2022-07;169670;31128;639;;;;;0;0;92,0
BGR;Βουλγαρία;2022-08;138571;21383;460;;;;;0;0;66,0
BGR;Βουλγαρία;2022-09;104925;13015;353;;;;;0;0;51,0
BGR;Βουλγαρία;2022-10;98834;11365;273;;;;;0;0;39,0
BGR;Βουλγαρία;2022-11;99388;11538;188;;;;;0;0;27,0
BGR;Βουλγαρία;2022-12;83382;9388;157;;;;;0;0;23,0
BGR;Βουλγαρία;2022-13;77631;7351;136;;;;;0;0;20,0
CHE;Ελβετία;2020-01;;0;0;;;;;;;0,0
CHE;Ελβετία;2020-02;;0;0;;;;;;;0,0
CHE;Ελβετία;2020-03;;0;0;;;;;;;0,0
CHE;Ελβετία;2020-04;;0;0;;;;;;;0,0
CHE;Ελβετία;2020-05;;0;0;;;;;;;0,0
CHE;Ελβετία;2020-06;;0;0;;;;;;;0,0
CHE;Ελβετία;2020-07;;0;0;;;;;;;0,0
CHE;Ελβετία;2020-08;;0;0;;;;;;;0,0
CHE;Ελβετία;2020-09;;24;0;;;;;;;0,0
CHE;Ελβετία;2020-10;;308;2;109,6059;0,0;1,27359390258789;0;;;0,0
CHE;Ελβετία;2020-11;;1868;11;346,5917;0,0;4,02731037139893;0;;;1,0
CHE;Ελβετία;2020-12;;4771;47;829,4502;0,0;9,63800811767578;0;;;5,0
CHE;Ελβετία;2020-13;;7303;197;1159,2553;0,0;13,4702634811401;0;;;23,0
CHE;Ελβετία;2020-14;;6748;302;663,5601;0,0;7,71040630340576;0;;;35,0
CHE;Ελβετία;2020-15;;4198;299;374,24;0,0;4,34857749938965;0;;;35,0
CHE;Ελβετία;2020-16;;2438;276;221,1867;0,0;2,57013535499573;0;;;32,0
CHE;Ελβετία;2020-17;;1320;202;105,6562;0,0;1,22769868373871;0;;;23,0
CHE;Ελβετία;2020-18;;844;136;65,1711;0,0;0,757272064685822;0;;;16,0
CHE;Ελβετία;2020-19;;400;65;30,6107;0,0;0,355688393115997;0;;;8,0
CHE;Ελβετία;2020-20;;282;65;24,686;0,0;0,286845475435257;0;;;8,0
